DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,solar_power
15-05-2020 08:45,4135001,HmiyD2TTLFNqkNe,26.8318298,39.08195373,0.312426795,92505.46429
15-05-2020 09:00,4135001,HmiyD2TTLFNqkNe,27.6209698,45.0092326,0.623152649,165598.8929
15-05-2020 09:15,4135001,HmiyD2TTLFNqkNe,27.98836207,46.6177065,0.344884036,98826.01786
15-05-2020 09:30,4135001,HmiyD2TTLFNqkNe,27.51672787,39.136326,0.2492484,76522.25
15-05-2020 09:45,4135001,HmiyD2TTLFNqkNe,27.45010767,40.93057693,0.541205977,161370.0357
15-05-2020 10:00,4135001,HmiyD2TTLFNqkNe,28.63219187,52.5477356,0.670675372,183026.2143
15-05-2020 10:15,4135001,HmiyD2TTLFNqkNe,28.76891273,47.633738,0.572283477,158716.5536
15-05-2020 10:30,4135001,HmiyD2TTLFNqkNe,29.3514426,49.24972327,0.455148383,129103.6357
15-05-2020 10:45,4135001,HmiyD2TTLFNqkNe,28.85470787,44.0483256,0.361961654,113123.1429
15-05-2020 11:00,4135001,HmiyD2TTLFNqkNe,29.41081933,47.6854534,0.636560881,193768.0357
15-05-2020 11:15,4135001,HmiyD2TTLFNqkNe,30.21606229,50.00698857,0.585787214,160301.2262
15-05-2020 11:30,4135001,HmiyD2TTLFNqkNe,30.2870728,49.8413636,0.557069383,155409.1607
15-05-2020 11:45,4135001,HmiyD2TTLFNqkNe,30.81104933,47.8363832,0.467986869,167668.1964
15-05-2020 12:00,4135001,HmiyD2TTLFNqkNe,31.30537507,49.18358353,0.514962587,155821.6964
15-05-2020 12:15,4135001,HmiyD2TTLFNqkNe,31.50729773,49.84449267,0.787866029,209569.3988
15-05-2020 12:30,4135001,HmiyD2TTLFNqkNe,32.14768473,52.35325513,0.649247629,197884.5
15-05-2020 12:45,4135001,HmiyD2TTLFNqkNe,32.3914204,50.63123993,0.761243312,209419.2381
15-05-2020 13:00,4135001,HmiyD2TTLFNqkNe,32.62279607,49.61076771,0.416035101,129842.3571
15-05-2020 13:15,4135001,HmiyD2TTLFNqkNe,32.49706447,47.01116133,0.489243946,149740.5536
15-05-2020 13:30,4135001,HmiyD2TTLFNqkNe,32.5246214,46.66986293,0.574561224,175573.4643
15-05-2020 13:45,4135001,HmiyD2TTLFNqkNe,32.67847087,47.51688413,0.560985624,170970.5893
15-05-2020 14:00,4135001,HmiyD2TTLFNqkNe,33.7631854,49.80390433,0.735083463,222438.7143
15-05-2020 14:15,4135001,HmiyD2TTLFNqkNe,34.13076993,55.030613,0.893661491,259813.2857
15-05-2020 14:30,4135001,HmiyD2TTLFNqkNe,34.08138427,54.51913673,0.466788824,142901.9321
15-05-2020 14:45,4135001,HmiyD2TTLFNqkNe,33.69572221,47.61819464,0.542138496,160715.5298
15-05-2020 15:00,4135001,HmiyD2TTLFNqkNe,33.89057607,46.0290812,0.398888543,128604.375
15-05-2020 15:15,4135001,HmiyD2TTLFNqkNe,34.043744,44.28609193,0.447292149,143255.1429
15-05-2020 15:30,4135001,HmiyD2TTLFNqkNe,34.40285233,46.7442812,0.565196397,166946.3214
15-05-2020 15:45,4135001,HmiyD2TTLFNqkNe,34.43094267,43.9206158,0.346230693,107547.1607
15-05-2020 16:00,4135001,HmiyD2TTLFNqkNe,34.38115033,43.33285333,0.35818237,109120.6786
15-05-2020 16:15,4135001,HmiyD2TTLFNqkNe,34.12625693,41.00743193,0.328896119,99493.01786
15-05-2020 16:30,4135001,HmiyD2TTLFNqkNe,34.35660993,41.28059067,0.344954196,104079.6071
15-05-2020 16:45,4135001,HmiyD2TTLFNqkNe,33.86159653,39.41907593,0.260346758,77777.19643
15-05-2020 17:00,4135001,HmiyD2TTLFNqkNe,33.44331357,36.82670364,0.166812741,49913.76786
15-05-2020 17:15,4135001,HmiyD2TTLFNqkNe,33.30025473,35.8522074,0.173898637,49718.66072
15-05-2020 17:30,4135001,HmiyD2TTLFNqkNe,33.0321222,34.3384004,0.08716189,26248.83333
15-05-2020 17:45,4135001,HmiyD2TTLFNqkNe,32.31187113,31.54853933,0.038403034,11391.25
15-05-2020 18:00,4135001,HmiyD2TTLFNqkNe,31.13241364,30.225331,0.022544936,6505
15-05-2020 18:15,4135001,HmiyD2TTLFNqkNe,29.24311093,28.6825074,0.009149945,2199.217857
15-05-2020 18:30,4135001,HmiyD2TTLFNqkNe,28.495518,27.28599227,0.001841025,0
15-05-2020 18:45,4135001,HmiyD2TTLFNqkNe,27.8840638,25.96194653,0,0
15-05-2020 19:00,4135001,HmiyD2TTLFNqkNe,27.4559754,25.38531307,0,0
15-05-2020 19:15,4135001,HmiyD2TTLFNqkNe,27.0975484,25.2008464,0,0
15-05-2020 19:30,4135001,HmiyD2TTLFNqkNe,27.01870113,25.74526773,0.000125383,0
15-05-2020 19:45,4135001,HmiyD2TTLFNqkNe,23.78723747,22.5114056,0.00010022,0
15-05-2020 20:00,4135001,HmiyD2TTLFNqkNe,22.66317964,20.29072571,0,0
15-05-2020 20:15,4135001,HmiyD2TTLFNqkNe,23.41209707,20.73659667,0,0
15-05-2020 20:30,4135001,HmiyD2TTLFNqkNe,22.30098867,20.37541693,0,0
15-05-2020 20:45,4135001,HmiyD2TTLFNqkNe,22.0374816,20.31280513,0,0
15-05-2020 21:00,4135001,HmiyD2TTLFNqkNe,22.16851807,20.6512674,0,0
15-05-2020 21:15,4135001,HmiyD2TTLFNqkNe,22.1193604,20.6320862,0,0
15-05-2020 21:30,4135001,HmiyD2TTLFNqkNe,22.22125033,20.75869967,0,0
15-05-2020 21:45,4135001,HmiyD2TTLFNqkNe,22.23682847,20.91441667,0,0
15-05-2020 22:00,4135001,HmiyD2TTLFNqkNe,22.22185843,20.89570393,0,0
15-05-2020 22:15,4135001,HmiyD2TTLFNqkNe,22.14931253,20.73218587,0,0
15-05-2020 22:30,4135001,HmiyD2TTLFNqkNe,22.10471387,20.82985207,0,0
15-05-2020 22:45,4135001,HmiyD2TTLFNqkNe,22.05707993,21.07227567,0,0
15-05-2020 23:00,4135001,HmiyD2TTLFNqkNe,22.23601831,21.24131654,0,0
16-05-2020 02:00,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0,0
16-05-2020 02:15,4135001,HmiyD2TTLFNqkNe,21.6884114,19.9192038,0,0
16-05-2020 02:30,4135001,HmiyD2TTLFNqkNe,21.51040853,19.59269193,0,0
16-05-2020 02:45,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0,0
16-05-2020 03:00,4135001,HmiyD2TTLFNqkNe,21.6459126,20.06520593,0,0
16-05-2020 03:15,4135001,HmiyD2TTLFNqkNe,21.6743142,20.11216013,0,0
16-05-2020 03:30,4135001,HmiyD2TTLFNqkNe,21.73142093,20.351884,0,0
16-05-2020 03:45,4135001,HmiyD2TTLFNqkNe,21.78016573,20.50589407,0,0
16-05-2020 04:00,4135001,HmiyD2TTLFNqkNe,21.85855536,20.81391043,0,0
16-05-2020 04:15,4135001,HmiyD2TTLFNqkNe,21.89991073,20.71264033,0,0
16-05-2020 04:30,4135001,HmiyD2TTLFNqkNe,21.92704853,20.72603773,0,0
16-05-2020 04:45,4135001,HmiyD2TTLFNqkNe,22.0286844,20.79640287,0,0
16-05-2020 05:00,4135001,HmiyD2TTLFNqkNe,21.93278,20.6822592,0,0
16-05-2020 05:15,4135001,HmiyD2TTLFNqkNe,21.86625167,20.47236933,0,0
16-05-2020 05:30,4135001,HmiyD2TTLFNqkNe,21.87658507,20.76019287,0,0
16-05-2020 05:45,4135001,HmiyD2TTLFNqkNe,21.95998927,20.5434348,0.000147169,0
16-05-2020 06:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.25681407,0.006205959,1131.053571
16-05-2020 06:15,4135001,HmiyD2TTLFNqkNe,21.8604004,20.4303872,0.023633737,7475.339286
16-05-2020 06:30,4135001,HmiyD2TTLFNqkNe,21.98583367,21.195638,0.049514968,15531.42857
16-05-2020 06:45,4135001,HmiyD2TTLFNqkNe,22.13967073,22.18941033,0.079269643,24837.35714
16-05-2020 07:00,4135001,HmiyD2TTLFNqkNe,22.45271393,23.1112346,0.109037968,34152.96429
16-05-2020 07:15,4135001,HmiyD2TTLFNqkNe,22.6524518,24.24170127,0.138115452,43348.05357
16-05-2020 07:30,4135001,HmiyD2TTLFNqkNe,22.97513853,25.66848753,0.174117525,54443.98214
16-05-2020 07:45,4135001,HmiyD2TTLFNqkNe,23.38855407,27.93747607,0.243642806,75347.57143
16-05-2020 08:00,4135001,HmiyD2TTLFNqkNe,23.8905234,30.79129613,0.298052989,92338.64286
16-05-2020 08:15,4135001,HmiyD2TTLFNqkNe,24.42785433,33.0092104,0.338650411,105235.3036
16-05-2020 08:30,4135001,HmiyD2TTLFNqkNe,25.16689847,36.6061888,0.427548953,130559.5893
16-05-2020 08:45,4135001,HmiyD2TTLFNqkNe,25.75717567,38.89201073,0.470081485,142487.0179
16-05-2020 09:00,4135001,HmiyD2TTLFNqkNe,25.99942227,38.70590013,0.461185769,140956.3036
16-05-2020 09:15,4135001,HmiyD2TTLFNqkNe,26.29700733,39.34378447,0.41958991,127605.1429
16-05-2020 09:30,4135001,HmiyD2TTLFNqkNe,26.59366867,39.87995233,0.420493884,129779.4107
16-05-2020 09:45,4135001,HmiyD2TTLFNqkNe,27.03096947,41.82566533,0.540593679,161148.2321
16-05-2020 10:00,4135001,HmiyD2TTLFNqkNe,27.61135453,46.07265193,0.491453022,161620.1607
16-05-2020 10:15,4135001,HmiyD2TTLFNqkNe,27.93121329,44.468571,0.469728831,156988.0357
16-05-2020 10:30,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962665,0.654436842,206873.0893
16-05-2020 10:45,4135001,HmiyD2TTLFNqkNe,28.78232633,50.154118,0.595521375,183095.4286
16-05-2020 11:00,4135001,HmiyD2TTLFNqkNe,29.1554974,49.15606887,0.575263897,177344.375
16-05-2020 11:15,4135001,HmiyD2TTLFNqkNe,29.3643758,48.12385467,0.542374875,167348.3571
16-05-2020 11:30,4135001,HmiyD2TTLFNqkNe,29.6892496,46.51825533,0.493430553,157634.875
16-05-2020 11:45,4135001,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731,194969.0179
16-05-2020 12:00,4135001,HmiyD2TTLFNqkNe,30.08986207,50.09181933,0.662004302,198417.8393
16-05-2020 12:15,4135001,HmiyD2TTLFNqkNe,30.37689871,48.67528186,0.540425129,164938.3571
16-05-2020 12:30,4135001,HmiyD2TTLFNqkNe,30.8864686,50.44957047,0.76711941,228677.5536
16-05-2020 12:45,4135001,HmiyD2TTLFNqkNe,31.2210448,54.23274553,0.812240641,245404.1964
16-05-2020 13:00,4135001,HmiyD2TTLFNqkNe,31.31397713,52.8518024,0.636164586,191385.5179
16-05-2020 13:15,4135001,HmiyD2TTLFNqkNe,31.66299653,52.0534832,0.733243599,233783.1786
16-05-2020 13:30,4135001,HmiyD2TTLFNqkNe,31.61725667,49.747872,0.583864739,185596.8393
16-05-2020 13:45,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.502392484,155359.8571
16-05-2020 14:00,4135001,HmiyD2TTLFNqkNe,31.42362873,46.57489593,0.435684946,138304.0179
16-05-2020 14:15,4135001,HmiyD2TTLFNqkNe,31.98976833,47.82889013,0.595977137,187844.4821
16-05-2020 14:30,4135001,HmiyD2TTLFNqkNe,32.24326421,48.35548621,0.534500986,163898.1429
16-05-2020 14:45,4135001,HmiyD2TTLFNqkNe,32.3501976,46.20359727,0.514964407,160488.7321
16-05-2020 15:00,4135001,HmiyD2TTLFNqkNe,32.43687973,45.77020907,0.503626383,157761.0536
16-05-2020 15:15,4135001,HmiyD2TTLFNqkNe,32.52414947,45.84053753,0.419735824,130584.2143
16-05-2020 15:30,4135001,HmiyD2TTLFNqkNe,32.3280254,43.17009267,0.349962358,111366.8929
16-05-2020 15:45,4135001,HmiyD2TTLFNqkNe,32.10339147,39.81443887,0.261408532,84875.46429
16-05-2020 16:00,4135001,HmiyD2TTLFNqkNe,32.02910173,37.712012,0.227681253,74288.82143
16-05-2020 16:15,4135001,HmiyD2TTLFNqkNe,31.9597596,36.30115747,0.191869824,62692.46428
16-05-2020 16:30,4135001,HmiyD2TTLFNqkNe,31.90710457,35.77269607,0.175596984,57192.375
16-05-2020 16:45,4135001,HmiyD2TTLFNqkNe,31.88745533,34.78123607,0.150128168,48707.75
16-05-2020 17:00,4135001,HmiyD2TTLFNqkNe,31.74708247,33.73915807,0.133743208,43256.57143
16-05-2020 17:15,4135001,HmiyD2TTLFNqkNe,31.54080187,32.7458964,0.109053603,35250.16072
16-05-2020 17:30,4135001,HmiyD2TTLFNqkNe,31.30016687,31.59976787,0.079587311,25881.78572
16-05-2020 17:45,4135001,HmiyD2TTLFNqkNe,31.0485982,30.12416173,0.050450764,16533.91071
16-05-2020 18:00,4135001,HmiyD2TTLFNqkNe,30.31168413,28.36227433,0.026212863,8626.339286
16-05-2020 18:15,4135001,HmiyD2TTLFNqkNe,29.54822573,26.94033807,0.008812281,2770.267857
16-05-2020 18:30,4135001,HmiyD2TTLFNqkNe,28.97306333,25.9079486,0.00035945,0
16-05-2020 18:45,4135001,HmiyD2TTLFNqkNe,28.6859842,25.50321853,0,0
16-05-2020 19:00,4135001,HmiyD2TTLFNqkNe,28.31019579,25.37907214,0,0
16-05-2020 19:15,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0,0
16-05-2020 19:30,4135001,HmiyD2TTLFNqkNe,27.57085773,25.1651774,0,0
16-05-2020 19:45,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0,0
16-05-2020 20:00,4135001,HmiyD2TTLFNqkNe,26.9411986,24.4972452,0,0
16-05-2020 20:15,4135001,HmiyD2TTLFNqkNe,26.70199373,24.07971407,0,0
16-05-2020 20:30,4135001,HmiyD2TTLFNqkNe,26.483793,23.82730513,0,0
16-05-2020 20:45,4135001,HmiyD2TTLFNqkNe,26.31202486,23.62220114,0,0
16-05-2020 21:00,4135001,HmiyD2TTLFNqkNe,26.0082478,23.32152507,0,0
16-05-2020 21:15,4135001,HmiyD2TTLFNqkNe,25.61655473,22.952588,0,0
16-05-2020 21:30,4135001,HmiyD2TTLFNqkNe,25.28644193,22.64899693,0,0
16-05-2020 21:45,4135001,HmiyD2TTLFNqkNe,25.1239094,22.43270273,0,0
16-05-2020 22:00,4135001,HmiyD2TTLFNqkNe,25.0534728,22.2860412,0,0
16-05-2020 22:15,4135001,HmiyD2TTLFNqkNe,24.8400106,22.0829142,0,0
16-05-2020 22:30,4135001,HmiyD2TTLFNqkNe,24.61206653,21.97715853,0,0
16-05-2020 22:45,4135001,HmiyD2TTLFNqkNe,24.49298086,22.05269729,0,0
16-05-2020 23:00,4135001,HmiyD2TTLFNqkNe,24.46162507,22.18635247,0,0
16-05-2020 23:15,4135001,HmiyD2TTLFNqkNe,24.39256807,22.2029236,0,0
16-05-2020 23:30,4135001,HmiyD2TTLFNqkNe,24.3780212,22.11262207,0,0
16-05-2020 23:45,4135001,HmiyD2TTLFNqkNe,24.2493468,21.81421107,0,0
17-05-2020 00:00,4135001,HmiyD2TTLFNqkNe,24.17016593,21.63149,0,0
17-05-2020 00:15,4135001,HmiyD2TTLFNqkNe,24.01153147,21.6482788,0,0
17-05-2020 00:30,4135001,HmiyD2TTLFNqkNe,23.8949484,21.48822633,0,0
17-05-2020 00:45,4135001,HmiyD2TTLFNqkNe,23.936809,21.51564464,0,0
17-05-2020 01:00,4135001,HmiyD2TTLFNqkNe,23.87931507,21.53955707,0,0
17-05-2020 01:15,4135001,HmiyD2TTLFNqkNe,23.75795087,21.39526567,0,0
17-05-2020 01:30,4135001,HmiyD2TTLFNqkNe,23.73213194,21.87146944,0,0
17-05-2020 01:45,4135001,HmiyD2TTLFNqkNe,23.72653607,21.64628907,0,0
17-05-2020 02:00,4135001,HmiyD2TTLFNqkNe,23.5248778,21.33722527,0,0
17-05-2020 02:15,4135001,HmiyD2TTLFNqkNe,23.45815413,21.35768833,0,0
17-05-2020 02:30,4135001,HmiyD2TTLFNqkNe,23.3887412,21.38264987,0,0
17-05-2020 02:45,4135001,HmiyD2TTLFNqkNe,23.26528493,21.25517264,0,0
17-05-2020 03:00,4135001,HmiyD2TTLFNqkNe,23.3172954,21.50079127,0,0
17-05-2020 03:15,4135001,HmiyD2TTLFNqkNe,23.2138916,21.4639018,0,0
17-05-2020 03:30,4135001,HmiyD2TTLFNqkNe,22.9518738,20.87708947,0,0
17-05-2020 03:45,4135001,HmiyD2TTLFNqkNe,22.941931,20.8091066,0,0
17-05-2020 04:00,4135001,HmiyD2TTLFNqkNe,22.86391193,20.7552002,0,0
17-05-2020 04:15,4135001,HmiyD2TTLFNqkNe,22.82215787,20.88553047,0,0
17-05-2020 04:30,4135001,HmiyD2TTLFNqkNe,22.8671814,21.15483607,0,0
17-05-2020 04:45,4135001,HmiyD2TTLFNqkNe,22.74696047,21.0750916,0,0
17-05-2020 05:00,4135001,HmiyD2TTLFNqkNe,22.56799927,20.84764007,0,0
17-05-2020 05:15,4135001,HmiyD2TTLFNqkNe,22.57251407,20.91312521,0,0
17-05-2020 05:30,4135001,HmiyD2TTLFNqkNe,22.5491474,21.07022893,0,0
17-05-2020 05:45,4135001,HmiyD2TTLFNqkNe,22.5879394,21.22639153,0.000333455,0
17-05-2020 06:00,4135001,HmiyD2TTLFNqkNe,22.69311313,21.41633907,0.004784626,33.875
17-05-2020 06:15,4135001,HmiyD2TTLFNqkNe,22.79481627,21.68954673,0.012349708,2686.321429
17-05-2020 06:30,4135001,HmiyD2TTLFNqkNe,22.68567307,21.89033827,0.034180881,9962.357143
17-05-2020 06:45,4135001,HmiyD2TTLFNqkNe,22.94856573,22.59763193,0.067904608,19398.21429
17-05-2020 07:00,4135001,HmiyD2TTLFNqkNe,23.29249893,23.8324564,0.106996056,31089.03572
17-05-2020 07:15,4135001,HmiyD2TTLFNqkNe,23.61099233,25.83404733,0.196433397,54007.76786
17-05-2020 07:30,4135001,HmiyD2TTLFNqkNe,23.90845814,27.4991695,0.221922492,62683.94643
17-05-2020 07:45,4135001,HmiyD2TTLFNqkNe,24.33187667,30.97835493,0.322464755,94392.71429
17-05-2020 08:00,4135001,HmiyD2TTLFNqkNe,25.0617614,34.63271467,0.378702412,111470.2679
17-05-2020 08:15,4135001,HmiyD2TTLFNqkNe,25.64680373,37.81797673,0.383550269,113588.1786
17-05-2020 08:30,4135001,HmiyD2TTLFNqkNe,26.14622593,40.32618213,0.416975347,123013.8929
17-05-2020 08:45,4135001,HmiyD2TTLFNqkNe,27.0309326,44.45619293,0.561811632,164801.1607
17-05-2020 09:00,4135001,HmiyD2TTLFNqkNe,27.683191,48.176432,0.576084459,169528.375
17-05-2020 09:15,4135001,HmiyD2TTLFNqkNe,27.98594029,45.11740971,0.441706429,142848.4821
17-05-2020 09:30,4135001,HmiyD2TTLFNqkNe,28.59910273,46.90497853,0.626964662,183590.8214
17-05-2020 09:45,4135001,HmiyD2TTLFNqkNe,29.23562,49.9406148,0.772358071,227299.5893
17-05-2020 10:00,4135001,HmiyD2TTLFNqkNe,30.09131267,52.08946933,0.753537445,216354.1607
17-05-2020 10:15,4135001,HmiyD2TTLFNqkNe,30.02618813,48.93250113,0.717545169,213328.3571
17-05-2020 10:30,4135001,HmiyD2TTLFNqkNe,30.15890107,50.7184002,0.685881602,225160.4464
17-05-2020 10:45,4135001,HmiyD2TTLFNqkNe,31.06742553,55.4462772,0.855109075,252507.3214
17-05-2020 11:00,4135001,HmiyD2TTLFNqkNe,31.16485807,55.28936173,0.812389053,243104.7857
17-05-2020 11:15,4135001,HmiyD2TTLFNqkNe,31.53113,60.20856953,0.997903636,277243.9464
17-05-2020 11:30,4135001,HmiyD2TTLFNqkNe,32.31780807,63.14558157,0.97745754,268838.8214
17-05-2020 11:45,4135001,HmiyD2TTLFNqkNe,32.5278644,61.8019916,0.869908956,236420.6607
17-05-2020 12:00,4135001,HmiyD2TTLFNqkNe,32.49596767,56.10107627,0.635450962,179601.3393
17-05-2020 12:15,4135001,HmiyD2TTLFNqkNe,32.98554907,55.0942282,0.783589389,232526.0893
17-05-2020 12:30,4135001,HmiyD2TTLFNqkNe,33.10833713,56.4158632,0.669670513,183652.2321
17-05-2020 12:45,4135001,HmiyD2TTLFNqkNe,33.6491878,56.55667753,0.837124353,230469.8571
17-05-2020 13:00,4135001,HmiyD2TTLFNqkNe,33.88692627,53.80755813,0.422498875,129220.8929
17-05-2020 13:15,4135001,HmiyD2TTLFNqkNe,33.05344033,43.3909484,0.451771234,141976.3036
17-05-2020 13:30,4135001,HmiyD2TTLFNqkNe,33.727413,54.2896504,0.742889743,225256.0893
17-05-2020 13:45,4135001,HmiyD2TTLFNqkNe,34.05229864,52.02791714,0.625084994,186896.5536
17-05-2020 14:00,4135001,HmiyD2TTLFNqkNe,34.48483913,55.32990507,0.697772575,195425.2679
17-05-2020 14:15,4135001,HmiyD2TTLFNqkNe,34.30416453,47.85390453,0.431178431,127088.5714
17-05-2020 14:30,4135001,HmiyD2TTLFNqkNe,34.02411533,44.90596927,0.315089903,87466.92857
17-05-2020 14:45,4135001,HmiyD2TTLFNqkNe,34.14708273,47.63582767,0.659827118,209780.7679
17-05-2020 15:00,4135001,HmiyD2TTLFNqkNe,35.10977173,54.05481967,0.683636201,203799.6607
17-05-2020 15:15,4135001,HmiyD2TTLFNqkNe,35.25248613,49.98867167,0.510241673,157427.5536
17-05-2020 15:30,4135001,HmiyD2TTLFNqkNe,34.98165257,49.41860521,0.590900486,174269.9286
17-05-2020 15:45,4135001,HmiyD2TTLFNqkNe,34.6127872,43.38971593,0.289312882,92518.625
17-05-2020 16:00,4135001,HmiyD2TTLFNqkNe,34.737508,44.04532647,0.453365883,140131.1786
17-05-2020 16:15,4135001,HmiyD2TTLFNqkNe,31.03193886,39.52693836,0.338433116,102908.5476
17-05-2020 16:30,4135001,HmiyD2TTLFNqkNe,29.56562293,36.2766234,0.291312887,93120.17857
17-05-2020 16:45,4135001,HmiyD2TTLFNqkNe,29.36376953,35.6045024,0.257869254,81902.26786
17-05-2020 17:00,4135001,HmiyD2TTLFNqkNe,28.75074867,32.94330453,0.14100155,44835.80357
17-05-2020 17:15,4135001,HmiyD2TTLFNqkNe,28.2966472,30.6336732,0.117034171,36720.33929
17-05-2020 17:30,4135001,HmiyD2TTLFNqkNe,27.60173907,29.47836743,0.094512842,30144.78572
17-05-2020 17:45,4135001,HmiyD2TTLFNqkNe,26.7289,27.917517,0.061722936,19238.32143
17-05-2020 18:00,4135001,HmiyD2TTLFNqkNe,26.35418707,26.4137554,0.023625548,6983.267857
17-05-2020 18:15,4135001,HmiyD2TTLFNqkNe,26.1361226,25.3737672,0.010367788,2879.696429
17-05-2020 18:30,4135001,HmiyD2TTLFNqkNe,26.14108673,25.04768067,0.00083712,0
17-05-2020 18:45,4135001,HmiyD2TTLFNqkNe,25.9966144,24.61709587,0,0
17-05-2020 19:00,4135001,HmiyD2TTLFNqkNe,25.8602378,24.0412028,0,0
17-05-2020 19:15,4135001,HmiyD2TTLFNqkNe,25.98387433,24.02473347,0,0
17-05-2020 19:30,4135001,HmiyD2TTLFNqkNe,25.90812167,24.07766727,0,0
17-05-2020 19:45,4135001,HmiyD2TTLFNqkNe,25.81638657,24.16028707,0,0
17-05-2020 20:00,4135001,HmiyD2TTLFNqkNe,25.67117727,24.32260127,0,0
17-05-2020 20:15,4135001,HmiyD2TTLFNqkNe,25.50143227,23.83279847,0,0
17-05-2020 20:30,4135001,HmiyD2TTLFNqkNe,25.29024047,23.78933507,0,0
17-05-2020 20:45,4135001,HmiyD2TTLFNqkNe,25.28608,24.1300782,0,0
17-05-2020 21:00,4135001,HmiyD2TTLFNqkNe,25.3820984,24.566923,0,0
17-05-2020 21:15,4135001,HmiyD2TTLFNqkNe,22.50401007,21.09329027,0,0
17-05-2020 21:30,4135001,HmiyD2TTLFNqkNe,21.50778593,20.427958,0,0
17-05-2020 21:45,4135001,HmiyD2TTLFNqkNe,21.29480636,20.37712093,0,0
